time[h],VCD,Glc,Gln,Amm,Lac,product
0.0,0.25989749376711846,56.50762044150402,5.064953846053915,0.1,0.1,0.0
2.1818181818181817,0.28283774593245675,56.33622476852095,4.957487971729799,0.19747501246383084,0.29318070652435824,0.02910755793762649
4.363636363636363,0.30711799165833453,56.15279137855725,4.850040907157746,0.29422657070617786,0.4999148505052517,0.06517474573539248
6.545454545454545,0.33275782590556247,55.95691329463436,4.742564411900237,0.3902811650366854,0.7206463376273913,0.10900454939403796
8.727272727272727,0.3597720575634011,55.74820950217085,4.635016174658889,0.4856618482430242,0.9557840256019154,0.1614485963021787
10.90909090909091,0.3881701174289678,55.52633273442441,4.527360980310099,0.5803879798953299,1.2056902819563915,0.22340630107797255
13.09090909090909,0.417956865914318,55.29095871643784,4.419568913482366,0.6744755171655048,1.47069829372394,0.29582183576669
15.272727272727273,0.4491316021705847,55.04180475631809,4.3116181066807435,0.767936703986018,1.7510832479653466,0.37967759709192217
17.454545454545453,0.4816875466584156,54.778637774988944,4.20349596322541,0.8607798822431085,2.0470499769729606,0.4759929887014323
19.636363636363637,0.5156118411479741,54.50127430619101,4.095199157251674,0.9530094917767864,2.3587329582706964,0.585824421167157
21.81818181818182,0.5508855487189384,54.2095804964817,3.9867336337099744,1.044626070380832,2.6861963146140297,0.7102653119852051
24.0,0.5757339806852919,56.822543177638806,6.039006427152684,1.1129137287267403,2.968845137710201,0.8334371638643411
26.18181818181818,0.6132686718888352,56.50577974872786,5.895514487300185,1.2379473952889113,3.323730560606345,0.9849880260373477
28.363636363636367,0.65179739976765,56.175625498298295,5.752634215980954,1.3616645226100492,3.6930376640461313,1.1559140567981077
30.545454545454547,0.6912554593780812,55.83231608605665,5.6104183632061675,1.4840494846968335,4.076352671442508,1.3473527950648574
32.727272727272734,0.7315747228113516,55.47614477328522,5.468928657965346,1.6050846255573532,4.473176105466419,1.5604197047855137
34.90909090909091,0.7726854266563644,55.107457799588445,5.328234440054547,1.7247518351485953,4.882925369594453,1.7961890568023609
37.09090909090909,0.8145161719997045,54.72665438289286,5.18841266007636,1.8430325493764492,5.304934748108854,2.0556939288520586
39.27272727272727,0.8569939244256363,54.33418671944713,5.049547879439919,1.9599077500957014,5.738455406097505,2.3399262055656314
41.45454545454545,0.9000440140161057,53.930559983822036,4.911732270360887,2.07535796511004,6.182655389453942,2.6498365784684776
43.63636363636364,0.9435901353507393,53.516332328910465,4.775065615861471,2.1893632681720523,6.636619624877352,2.986334545980366
45.81818181818182,0.987554556909555,53.092113819264746,4.639655080154944,2.3019034316140177,7.099351237183054,3.3502864156373393
48.0,1.011225356027945,55.60251285843455,6.653952108214077,2.3647020265398178,7.418404242251748,3.6676235915872404
50.18181818181818,1.055710154322251,55.16293787142205,6.486341055342096,2.508751511121767,7.894501436631163,4.076459668942135
52.36363636363636,1.100100128561955,54.716155251521506,6.320985782284854,2.65059347668013,8.375475871540612,4.516631302959428
54.54545454545455,1.144315334919084,54.26297164275319,6.158000425183303,2.7902194466103416,8.860066295229732,4.988585196929208
56.727272727272734,1.188280420579682,53.80421378338118,5.997499903284073,2.9276245945959785,9.34697083931583,5.492672341971746
58.90909090909091,1.2319247860519944,53.34069845967105,5.839594771914686,3.0628078088166157,9.834900668399852,6.029164474557219
61.09090909090909,1.2751825852445402,52.87323243521706,5.684391210365514,3.1957716918591403,10.322580107742604,6.598254116904081
63.272727272727266,1.3179927254661097,52.40261245094217,5.531991021889788,3.326522560717742,10.808746643264719,7.200054576979042
65.45454545454547,1.3602988674257672,51.92962522509797,5.382491633703588,3.455070446793924,11.29215092154669,7.834599948497099
67.63636363636364,1.4020494252328475,51.45504745326479,5.235986096985853,3.58142909589649,11.77155674982884,8.501845110921487
69.81818181818181,1.44319756639696,50.97964580835159,5.092563086878373,3.7056159682415553,12.24574109601134,9.201665729463738
72.0,1.4540272009063235,53.491232280670985,7.091714611106391,3.751099196958433,12.459227027445227,9.735182264134295
74.18181818181819,1.4942344276970496,53.01334991629065,6.91842053836921,3.9054815029991303,12.930056708209838,10.479173179284086
76.36363636363637,1.5334267843202796,52.53724595631699,6.749065127348985,4.057050868423578,13.39221164395015,11.257129544133525
78.54545454545455,1.5715769337051018,52.063600238029004,6.583696474048945,4.205845713693775,13.844659512815689,12.068481756306017
80.72727272727273,1.6086643882013865,51.593044517412416,6.4223520892139,4.351908987326035,14.286443220333885,12.912588224651216
82.9090909090909,1.6446725059557112,51.126161548077455,6.265059755857444,4.495285758208685,14.716690170536596,13.788774732925067
85.0909090909091,1.6795884598690118,50.663485082752146,6.111837539030122,4.636023191135962,15.134612345539665,14.696334827625702
87.27272727272728,1.713403237596581,50.205499873282356,5.962693785819447,4.774170546808003,15.539506305542893,15.634529817993396
89.45454545454547,1.7461116415480695,49.752641670631746,5.817627125349886,4.909779181830849,15.930753188830062,16.602588776010588
91.63636363636364,1.7777122888874843,49.30529722488182,5.676626468782869,5.042902548716449,16.30781871176892,17.599708536401867
