time[h],VCD,Glc,Gln,Amm,Lac,product
0.0,0.22215008856313317,27.20854314599803,7.4776951929892785,0.1,0.1,0.0
24.0,0.616084336363914,24.012245659483234,5.839653729580742,1.5893988848937806,3.959888185032334,13.663914297267912
48.0,1.059975479688231,24.45398175660303,5.754571592243164,3.15209943765357,10.49455959582823,11.51446520938849
72.0,1.4924623280858638,25.192173168211262,5.759215241050522,4.735870780590661,15.320845678816752,39.47223847761302
96.0,1.8335047686655486,26.23084739326237,5.98347463550743,6.35210428219735,18.58679448530451,82.1643764826869
120.0,1.9178860249767307,27.88338908588897,6.403978875389053,7.9352928880724,20.011068375527522,128.71536959951737
144.0,1.939747514756561,30.611225821777634,6.831441500891792,9.532046195034994,20.672805252404302,173.5149441076052
168.0,1.8412254031819533,32.86055421596159,7.167311651451147,11.094540301327617,20.624231960221774,214.46419385959902
192.0,1.6041840837090293,36.03005459774964,7.428547454094788,12.642901170630546,20.668477458519806,253.97885532259278
216.0,1.3791863167581346,39.48574490464473,7.665536724912646,14.119234830483046,21.073032016266446,284.3703392501203
240.0,1.1342007833962102,43.6297391543041,7.868933934259773,15.58478150182667,20.90628787207861,317.6413838061472
264.0,0.9378234668395046,46.99092746365276,8.005228031142412,17.01506696543679,21.202702801579424,342.1855981367195
288.0,0.7317746419605408,51.19481439009085,8.043128148859306,18.37244324926437,21.471881804603502,356.4406936880979
312.0,0.58437913914805,55.31735238903415,8.095863053967516,19.672623450060755,21.538260101086113,380.1061647446613
336.0,0.4228802365540077,55.13038880463582,6.7966083808253135,21.10045703959621,21.586957953586655,376.1937798406467
