time[h],VCD,Glc,Gln,Amm,Lac,product
0.0,0.2502916494284906,56.3245304560419,3.4434888316261496,0.1,0.1,0.0
2.1818181818181817,0.2729257377845578,56.136333524786615,3.36270582869788,0.1712374954505253,0.3370908200374024,0.2715587708948194
4.363636363636363,0.2970106464923277,55.934026391525116,3.2815858421182527,0.24210700300948604,0.5919289657259075,0.5764921092426735
6.545454545454545,0.32258050026867935,55.71702853800247,3.2000784871222767,0.31263478515070936,0.8652256908997884,0.9178892736901199
8.727272727272727,0.349667248761949,55.48475843803482,3.1181355883347064,0.3828449916616896,1.157693418558211,1.2989895841802293
10.90909090909091,0.3782949187622316,55.236702187296,3.035721294065533,0.45275731810862746,1.4699391278010154,1.723180883262009
13.09090909090909,0.4084796014561891,54.972413650435676,2.952812098053452,0.522387000615493,1.802464125922582,2.1939995516368223
15.272727272727273,0.44022945242705114,54.69151446107932,2.8693968394658595,0.5917448158640265,2.1556640484118352,2.715130508158394
17.454545454545453,0.47354469165461366,54.39369402182826,2.7854767028988547,0.6608370810937378,2.52982885895224,3.2904072098328037
19.636363636363637,0.5084176035152403,54.07870950425962,2.70106521837724,0.7296656541019064,2.9251428494218046,3.9238116518184945
21.81818181818182,0.5448325367818618,53.74638584892636,2.6161882613545195,0.798227933243582,3.341684639893078,4.619474367426266
24.0,0.5827662406310429,53.39661814963161,2.5308842646232086,0.866517126628564,3.779422489985191,5.381649836721265
26.18181818181818,0.6221904465158148,53.02940994798035,2.445208461846762,0.9345247502960152,4.238143558693215,6.214456860335664
28.363636363636367,0.6630681955131503,52.6448769218841,2.359233941800604,1.0022389606034738,4.717452714910179,7.122034367053496
30.545454545454547,0.7053523863871223,52.24323944499542,2.2730523736514665,1.069642083854352,5.216788788804095,8.108663603324876
32.727272727272734,0.7489880871010897,51.824831712717206,2.186774080443187,1.136712911153787,5.73540400267849,9.178612978831264
34.90909090909091,0.7939146152292906,51.39010508196429,2.1005268718420953,1.2034292664744337,6.272353634841883,10.336007385265177
37.09090909090909,0.8400655379568445,50.93962807116338,2.0144560441370105,1.2697680066564672,6.826496019607805,11.584828196330214
39.27272727272727,0.8873686720797487,50.47408636025313,1.9287243802392462,1.3357050214075792,7.3964925472947805,12.928913267741024
