time[h],VCD,Glc,Gln,Amm,Lac,product
0.0,0.3788497437999872,35.5800642649,5.233297450027461,0.1,0.1,0.0
24.0,1.163028395026255,29.77714661121478,3.6081346256707105,1.4227332115073736,7.7646668693160565,2.0952619871169578
48.0,2.1894492076820335,21.089009805660886,2.20096467235883,2.7598293246451555,17.11457683572797,28.64802191643868
72.0,3.131964992053135,21.960220287236574,3.924727193594238,4.484542882838633,20.89967089918934,80.87438060568846
96.0,3.8290888616868792,22.823082975764212,5.6279591111438965,6.513340656722712,21.043530992425165,147.30951811240476
120.0,4.125162102358164,24.53878016304303,7.195775484037783,8.724537283291573,20.582822503709817,233.69121107875873
144.0,3.9683723447816592,26.57574450892399,8.491482952953236,11.079415742362096,20.251839225443426,334.6598702292785
168.0,3.5531884819581525,29.27534357863915,9.509639769633088,13.45423580461694,19.91051974239123,426.5596718350714
192.0,3.033188362556823,32.500020963624486,10.26642679788325,15.657309391410543,20.332200704542082,506.08321503447627
216.0,2.470790360150882,36.29525220272367,10.871942408165646,17.948675324583704,20.82886813520826,570.3890892253421
240.0,1.9125907714428891,41.33895577313591,11.264368764665738,20.066721358123992,21.155814539188956,624.6132208391772
264.0,1.4519608171003844,46.845887893508674,11.608787265587084,22.219193454551768,21.718917855124122,650.4037461788866
288.0,1.0788360198022284,46.070725534353116,9.808357595199343,24.255766432779136,21.119542024060653,689.1716376245279
312.0,0.7798306678091325,44.84615025844141,8.292551155478735,25.98672921023635,20.80787682958246,716.71285770486
336.0,0.5605768068234579,44.15132505238999,7.008922102653877,27.40499975436783,20.512955636285586,749.7681211489484
