time[h],VCD,Glc,Gln,Amm,Lac,product
0.0,0.31792527089449696,29.23919452659782,4.5958820786626635,0.1,0.1,0.0
24.0,0.5174341913789323,27.032049993691952,3.610130075530861,0.9716314627627006,2.3628057189534455,15.415108953551304
48.0,0.730577713473107,25.125951067174462,2.705334798186126,1.7385622162058207,4.969114276906846,41.44445638773332
72.0,0.8733291460121538,29.776610452730772,2.7663812828720578,2.419202826090562,8.63436560359166,75.63658049606113
96.0,1.0181565640731742,33.405001146311356,2.7747335928742713,3.1720398402714935,12.67082066505431,101.84966374140159
120.0,1.2140594553603061,36.87955396429031,2.780928717154167,3.8006271050548337,16.68581040058852,159.62943841496448
144.0,1.2324721710891215,40.48043235403256,2.8130909915237763,4.522654441017407,20.582532478419203,212.45556969283905
168.0,1.223512580478737,44.16604823949864,2.822255238792588,5.129517323577466,24.04688386743016,271.81677885926626
192.0,1.192512195994226,47.98241376475747,2.8882863655474185,5.759202817207732,27.475586893853905,332.60224281617957
216.0,1.1260885303473576,52.02723295700601,3.0023819507909244,6.368882363144622,30.47156486498462,370.659634334826
240.0,1.022534767728445,56.003262262135394,3.106750692183346,6.926969096839914,32.91238391151871,413.77610185365506
264.0,0.9169926609718241,60.877060998953,3.2618369289388736,7.498291599909237,34.62945777553239,467.641516425798
288.0,0.8219195344490541,58.34904222078216,2.667073043512029,7.990222099435993,37.01694191697771,509.65021549947335
312.0,0.6920137593998488,57.914365860942056,2.159503971850387,8.389257983164939,38.32491575964882,563.1007095052669
336.0,0.6498191436835877,56.109740987474176,1.7427483397606043,8.719515423050023,40.08398169835546,592.8368625614819
