time[h],VCD,Glc,Gln,Amm,Lac,product
0.0,0.284292745368325,33.0509988416841,6.357949446132036,0.1,0.1,0.0
24.0,0.6569321119413859,30.306615821770382,4.877004239853699,1.407749180724771,3.9524287003039165,7.228678214608426
48.0,1.1816597229912496,24.274534879645635,3.347274239913145,2.5809768636234534,10.507942483795526,37.17270618277125
72.0,1.6759483058930915,27.83620117643922,3.341833796163613,3.8338098350855954,18.37424472763454,79.1080270737374
96.0,1.991124727139154,30.952573294008346,3.305338849408252,4.985647162157684,27.002598666378113,152.20073964339292
120.0,2.1783135745508346,33.80732711245595,3.3967956654965628,6.1259730168314706,35.4348059001425,225.101725713898
144.0,2.1463066904821972,36.71744310303389,3.56756841060572,7.147047940462902,42.66476073718709,340.14302655858756
168.0,1.9802745917180153,40.66890798082154,3.7861008203996014,8.072453359201642,49.375390555547156,435.8449023721206
192.0,1.785692698732013,45.45754608067577,4.1080835280945225,9.022898822565008,54.65111794422105,506.73618113955257
216.0,1.5035264214068007,50.80060925576005,4.468304257300593,9.945635059571256,58.81436170696305,581.8263332679688
240.0,1.2553459119849746,56.204396896762894,4.870537387326602,10.772864613229961,61.84198580674621,638.1108544430184
264.0,1.0702696752927274,63.760255668951835,5.286731855703692,11.688707112922494,63.34913080454075,689.5985958209678
288.0,0.8427001337914684,71.52382448163227,5.76903691212031,12.579114871594584,64.67000739271084,726.0884798994041
312.0,0.6903629833239918,69.74905173894888,4.691785551297253,13.471447752401906,66.30085632819451,772.1740788641542
336.0,0.5640553981709755,68.90238584630778,3.876052116641182,14.27803254704681,67.97912201601413,798.1950037247487
