time[h],VCD,Glc,Gln,Amm,Lac,product
0.0,0.3554813663661736,42.822896738248524,5.192188798859344,0.1,0.1,0.0
24.0,0.8309060265404961,39.29559045656544,3.8077643546670417,1.2136699670076743,5.29738930826961,2.9191749657937702
48.0,1.433236092507681,41.65840488968021,3.7160117013057934,2.498304005714534,12.89738511380162,26.02980393239736
72.0,2.014138969929043,43.299671114318386,3.4913354955736198,3.753146800556117,22.38210213303892,59.191729177307636
96.0,2.3713556966704967,43.72140057291741,3.2567552078409907,4.8522898523645335,32.09285596934644,125.81306528434948
120.0,2.576883016122767,45.4024813046317,3.220089811751015,5.892141812095598,41.64948902153663,195.5367314352976
144.0,2.5850027544614456,47.366857857131286,3.319727136330931,6.8284191299518,50.260365294251095,273.7663013682161
168.0,2.4300365604682597,49.67173464882595,3.428995458609769,7.698704370232631,57.05075823990068,344.99979657519515
192.0,2.2168061765259655,52.986056036207,3.6899498713204104,8.504926003040291,63.12944483852829,420.89435996383384
216.0,1.955315245645329,57.17849625748537,3.9384992359186715,9.285699733912786,68.56543510550203,480.014450690059
240.0,1.7064384354926583,52.69194207835138,2.9482681819704575,10.034810314883835,73.78693507248366,546.1488193479776
264.0,1.4834632163158104,48.815510132614286,2.180621236262064,10.55816675260312,78.45062374022226,607.6920323968662
288.0,1.2584711368519208,46.10631684045075,1.5977473782007199,10.970336775812314,82.09337282293829,651.2270862058253
312.0,1.0609313312694773,43.94838500042936,1.2131103516030552,11.223212890310185,84.72073412393921,691.7875349538797
336.0,0.8675316964722022,42.35759460388905,1.0030390692190525,11.381398267373802,86.51340997762094,716.0206008245085
